Arts & Crafts Store,Bridge,Home (private),Medical Center,Food Truck,Food & Drink Shop,Coffee Shop,Bus Station,Bank,Gastropub,Electronics Store,Mobile Phone Shop,Automotive Shop,Restaurant,American Restaurant,Government Building,Airport,Ferry,Office,Other Great Outdoors,Building,Mexican Restaurant,Music Venue,Subway,Student Center,Park,Road,Burger Joint,Sporting Goods Shop,Pizza Place,Jewelry Store,Sandwich Place,Clothing Store,Neighborhood,Ice Cream Shop,Soup Place,College Academic Building,Department Store,Playground,Tattoo Parlor,Mall,Deli / Bodega,University,Diner,Music Store,Light Rail,Salon / Barbershop,General College & University,Animal Shelter,Laundry Service,Residential Building (Apartment / Condo),Drugstore / Pharmacy,Cuban Restaurant,BBQ Joint,Other Nightlife,Gym / Fitness Center,Italian Restaurant,Stadium,Church,Train Station,Tanning Salon,Hotel,Miscellaneous Shop,Bar,Spanish Restaurant,Moving Target,Asian Restaurant,Factory,School,General Travel,Burrito Place,Fast Food Restaurant,Dumpling Restaurant,Cupcake Shop,Wings Joint,Caribbean Restaurant,Hardware Store,Performing Arts Venue,Convenience Store,French Restaurant,Bookstore,Bike Shop,Campground,Gas Station / Garage,Parking,Salad Place,Art Gallery,Video Game Store,Toy / Game Store,Event Space,Vegetarian / Vegan Restaurant,Sushi Restaurant,Convention Center,Chinese Restaurant,Latin American Restaurant,Spa / Massage,Paper / Office Supplies Store,Candy Store,Breakfast Spot,Southern / Soul Food Restaurant,Cosmetics Shop,Community College,Fried Chicken Joint,Plaza,Dessert Shop,Cemetery,Museum,Bagel Shop,Arcade,Concert Hall,Athletic & Sport,Middle Eastern Restaurant,Theater,Medical School,Tea Room,Movie Theater,Comedy Club,Post Office,Seafood Restaurant,Scenic Lookout,Housing Development,Synagogue,Donut Shop,General Entertainment,Pool,Japanese Restaurant,Arts & Entertainment,Pet Store,German Restaurant,Indian Restaurant,Garden,Hot Dog Joint,Steakhouse,Bowling Alley,Smoke Shop,Pool Hall,Harbor / Marina,Thai Restaurant,Bakery,Food,Ramen /  Noodle House,Mediterranean Restaurant,Beer Garden,Outdoors & Recreation,River,Beach,Casino,High School,Snack Place,Taxi,College & University,Record Shop,Temple,Historic Site,Rest Area,Furniture / Home Store,History Museum,Recycling Facility,Bridal Shop,Library,Nail Salon,Professional & Other Places,Nursery School,Sculpture Garden,Taco Place,South American Restaurant,Law School,Thrift / Vintage Store,Brazilian Restaurant,Greek Restaurant,Falafel Restaurant,Tapas Restaurant,City,Eastern European Restaurant,Korean Restaurant,Rental Car Location,Spiritual Center,Science Museum,Flea Market,Art Museum,Gift Shop,Flower Shop,Hobby Shop,Brewery,Cajun / Creole Restaurant,Vietnamese Restaurant,Dim Sum Restaurant,Racetrack,Elementary School,Zoo,Design Studio,Trade School,Australian Restaurant,Funeral Home,Shrine,College Stadium,Middle School,Financial or Legal Service,Molecular Gastronomy Restaurant,Market,uid,grid
0,0,0,1,0,9,3,1,0,0,0,0,0,0,5,0,0,0,9,0,0,6,0,0,0,1,0,4,0,1,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1170
0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,65,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1109
0,0,81,0,0,12,0,15,0,0,1,0,1,1,0,2,0,0,7,5,8,0,0,0,9,0,14,0,1,4,0,0,0,0,1,0,62,2,0,0,1,4,6,2,0,0,0,0,0,0,45,0,0,0,0,38,0,0,0,1,0,0,0,29,0,0,0,0,0,7,0,3,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,1868
0,0,0,0,0,1,14,0,2,0,4,0,0,0,0,0,0,0,42,2,1,1,0,3,0,7,0,1,0,0,0,0,4,11,0,0,0,2,0,0,1,41,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,5,6,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,1169
0,0,1,17,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,55,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,1941
0,0,95,1,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,4,1,0,0,0,0,1,0,0,4,3,0,0,2,0,1,0,5,4,8,0,1,10,0,1,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,2479
0,6,32,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,0,2,0,0,0,8,0,0,0,1,0,2,0,24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,929
0,31,3,3,0,7,3,3,10,0,10,0,0,0,6,0,1,0,3,2,0,13,1,61,0,28,4,4,0,6,0,0,33,38,1,0,6,11,3,0,5,13,0,10,0,0,6,0,0,1,21,11,0,1,0,0,1,1,0,2,0,0,0,2,1,0,3,0,3,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,31,0,33,2,0,0,0,4,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1047,946
0,0,4,0,1,0,0,0,0,2,2,0,0,0,7,0,2,1,5,0,0,4,7,0,0,0,0,2,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,5,1,0,0,4,0,2,0,42,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,738,1043
0,1,39,3,1,6,1,4,1,0,0,0,0,0,0,4,2,5,3,3,0,1,0,15,0,4,2,3,2,3,0,0,1,5,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,1,6,0,1,0,11,0,3,0,4,0,0,2,17,0,1,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,2,0,6,5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,364,1414
0,4,12,5,1,9,1,4,1,0,1,0,5,0,1,0,8,0,0,4,0,1,0,0,0,3,10,0,0,9,0,1,1,3,2,0,33,0,0,0,0,3,20,4,0,0,0,0,0,0,1,2,0,0,5,7,1,2,14,1,0,0,1,18,0,1,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,1,0,0,0,0,0,0,6,2,1,0,2,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,398,1126
0,0,5,5,0,0,4,0,27,0,1,0,0,0,14,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,23,1,0,0,0,9,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,3,0,6,1,4,8,1,0,0,0,11,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,1533
0,1,2,10,1,5,8,2,2,0,0,0,0,1,12,0,3,2,1,1,2,0,3,5,0,4,0,1,1,4,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,809
0,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,2,0,1,0,2,3,4,0,0,2,1,0,2,1,0,2,3,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,49,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,689
0,2,1,0,0,11,0,38,2,0,0,0,0,0,3,0,0,0,0,50,0,1,0,0,15,1,0,2,0,1,0,0,16,45,2,0,94,6,7,0,5,1,34,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,2065
0,0,10,1,2,4,7,4,1,0,10,0,0,0,1,0,1,0,0,1,0,6,0,18,0,5,0,1,0,0,0,2,4,2,3,0,0,2,0,0,0,5,0,5,0,0,41,0,0,0,0,1,0,0,0,4,0,0,2,7,0,0,0,30,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,1231
0,0,109,12,0,20,2,0,7,0,10,0,3,2,0,0,0,0,0,7,0,0,0,0,0,6,3,0,0,4,0,0,0,0,1,0,0,0,0,0,3,3,0,2,0,0,1,0,0,2,27,12,0,3,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1262
0,4,29,0,0,0,0,83,0,0,2,0,0,0,0,2,3,1,0,5,2,0,0,56,0,2,6,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,1653
0,2,78,5,0,30,18,14,8,0,3,0,0,0,37,3,0,1,7,124,2,9,0,0,0,30,190,2,6,2,2,3,6,14,14,0,4,22,1,0,46,9,5,7,0,0,3,0,0,5,0,2,0,0,0,0,1,12,5,0,0,1,11,9,0,3,0,1,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,41,31,0,3,0,19,0,0,0,0,0,0,0,0,0,6,0,1,0,1,2,1,0,1,0,0,11,28,0,0,0,0,1,0,4,0,7,0,0,0,2,0,0,0,0,0,0,9,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,32,8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5,0,0,3,0,0,0,0,39,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,37,0,0,0,0,1,0,1,0,0,0,0,768,1527
0,0,4,0,1,1,0,0,0,1,1,0,2,2,4,2,2,0,1,1,9,1,0,0,0,9,0,14,2,3,0,0,3,0,1,7,0,0,0,0,0,11,0,0,0,0,1,0,0,18,8,0,0,0,0,2,26,0,0,5,0,4,1,21,0,0,2,0,0,0,0,0,0,0,1,0,9,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,11,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1048
2,1,2,32,3,38,6,2,22,0,0,0,6,1,5,12,0,0,5,57,29,2,0,137,0,53,0,1,0,3,0,1,2,44,0,0,32,2,0,0,0,33,4,0,0,0,0,0,0,0,17,44,0,0,0,7,2,1,0,41,0,1,3,17,0,1,4,0,0,0,1,0,0,0,0,16,0,0,1,0,1,0,0,12,1,0,0,0,2,0,0,1,0,14,0,3,1,2,2,2,1,0,0,3,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,579
0,0,10,1,1,19,58,0,1,0,7,0,0,0,30,0,7,0,28,4,1,1,2,0,0,7,0,1,0,18,0,14,9,1,2,0,23,16,0,0,0,82,4,3,0,0,0,0,0,1,1,11,0,2,0,9,9,0,0,6,2,5,7,41,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,5,0,0,1,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,280,1170
0,0,143,1,0,8,0,1,6,0,0,0,3,0,5,0,0,0,0,3,0,5,0,0,0,5,1,3,1,2,0,3,4,0,0,0,1,9,4,0,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,1,0,2,1,2,0,0,0,0,3,3,1,11,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1016,2307
0,0,7,3,1,0,3,0,2,0,1,0,6,2,3,3,0,0,0,0,0,1,0,0,0,7,2,0,2,3,0,0,3,1,0,0,47,2,0,66,3,6,0,8,0,0,8,0,0,0,1,2,0,1,0,30,0,0,25,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,1153
0,0,0,8,3,4,2,0,3,0,1,0,2,0,1,1,0,0,0,0,1,4,0,0,0,1,0,1,3,8,0,0,0,1,0,0,1,0,0,0,5,3,0,0,0,0,1,0,0,3,0,1,1,0,0,3,0,0,1,0,0,0,3,17,0,1,1,0,2,0,0,3,1,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,1012
0,1,0,1,0,12,0,0,0,1,0,0,0,0,0,1,1,0,29,0,1,1,0,0,0,4,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,33,0,4,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,2,0,3,0,12,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1170
0,0,0,0,2,1,16,0,0,0,0,0,0,0,1,0,1,0,17,1,0,1,1,0,0,2,0,2,0,1,0,2,0,0,2,0,9,2,0,0,1,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,4,0,1,0,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1150
1,4,1,13,0,15,15,0,11,0,1,1,0,0,6,0,31,0,5,2,1,7,0,0,0,13,0,5,0,2,4,22,8,1,16,0,5,0,12,0,0,1,0,6,0,0,3,4,0,0,0,12,0,1,0,8,3,1,0,3,0,2,2,2,0,2,0,0,1,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,5,0,0,0,0,3,2,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,5,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,808
0,11,121,6,0,19,3,0,45,0,0,0,14,3,0,5,0,0,3,0,0,0,0,2,0,4,3,0,0,2,0,1,2,4,1,0,3,4,1,0,0,3,0,0,1,0,3,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,673,509
0,6,21,0,0,4,14,3,0,1,2,0,10,0,3,0,0,0,0,0,0,1,2,0,0,1,0,1,0,7,0,1,0,0,0,0,2,0,0,0,10,2,0,5,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,12,0,0,0,12,0,0,0,0,7,0,0,0,0,0,1,0,2,0,0,0,5,0,0,2,0,0,0,1,0,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,1627
